Shot Number,Club Name,Club Type,Shot Created Date,Ball Speed (mph),Push/Pull (deg L-/R+),Launch Angle (deg),Back Spin (rpm),Side Spin (rpm L-/R+),Total Spin (rpm),Carry (yds),Total Distance (yds),Offline (yds L-/R+),Peak Height (yds),Descent Angle (deg),Club Speed (mph),Club Speed at Impact Location (mph),Efficiency,Angle of Attack (deg),Club Path (deg out-in-/in-out+),Face to Target (deg closed-/open+),Lie (deg toe down-/toe up+),Loft (deg),Face Impact Horizontal (mm toe-/heel+),Face Impact Vertical (mm low-/high+),Closure Rate (deg/sec)
12,Dr,Driver,06/06/2024 07:36:28,116.3,9.5,25.8,3877,2182,4449,163.6,169.8,70.5,39.2,51.7,,,,,,,,,,,
13,Dr,Driver,06/06/2024 07:36:47,120.8,2.3,24,5976,2799,6599,160.9,170.7,48.2,40.7,53.1,,,,,,,,,,,
14,Dr,Driver,06/06/2024 07:37:17,129.7,0.4,20.4,1912,-804,2074,217.3,239.1,-39.2,36.5,42.5,,,,,,,,,,,
15,Dr,Driver,06/06/2024 07:38:10,109.6,14.6,31.2,3084,1856,3599,151.8,162,78.1,43.2,58,,,,,,,,,,,
16,Dr,Driver,06/06/2024 07:38:28,116.3,6.4,29.8,2787,1412,3124,173.3,179.3,56.9,46.9,53.3,,,,,,,,,,,
17,Dr,Driver,06/06/2024 07:38:55,123,3.2,23,5793,2778,6425,164,172.5,51.5,39.9,52.5,,,,,,,,,,,
18,Dr,Driver,06/06/2024 07:39:30,129.7,5.1,9.1,3946,1946,4400,176.7,183.1,52.7,16.9,31.6,,,,,,,,,,,
19,Dr,Driver,06/06/2024 07:40:05,118.6,7.7,21.7,7564,3593,8374,154.4,158,59.2,36.5,52,,,,,,,,,,,
20,Dr,Driver,06/06/2024 07:40:41,120.8,6.1,23.9,137,-266,299,185.4,228.3,26.3,22.8,28.8,,,,,,,,,,,
21,Dr,Driver,06/06/2024 07:41:19,123,3.5,18.5,6339,1923,6624,168.8,180.1,41.4,34.8,49.1,,,,,,,,,,,
22,Dr,Driver,06/06/2024 07:41:36,123,-4.5,22.9,5460,2235,5900,169.2,181.2,25.1,41.4,52.4,,,,,,,,,,,
23,Dr,Driver,06/06/2024 07:42:01,127.5,4.6,21.6,5701,2434,6199,174,178.3,53.5,41.6,52.3,,,,,,,,,,,
24,Dr,Driver,06/06/2024 07:42:20,127.5,-1.2,23.1,3733,937,3849,192.7,209,23.6,45.8,51.3,,,,,,,,,,,
25,Dr,Driver,06/06/2024 07:42:57,120.8,6,26,3438,1557,3774,175.4,180.8,54.9,43.3,51.8,,,,,,,,,,,
26,Dr,Driver,06/06/2024 07:43:45,127.5,1.2,22.5,4769,1227,4924,182.4,195.9,32.1,44.4,52,,,,,,,,,,,
27,Dr,Driver,06/06/2024 07:44:01,114.1,8.8,27.1,6678,4538,8074,145.1,149.3,70.2,39.4,55.4,,,,,,,,,,,
28,3w,FW,06/06/2024 07:45:09,120.8,13.5,24.4,5289,4847,7174,157.5,161.7,92.9,36.4,54.2,,,,,,,,,,,
29,3w,FW,06/06/2024 07:45:34,118.6,8.3,25.7,5302,3114,6149,159.5,165,70.8,41.2,54,,,,,,,,,,,
30,3w,FW,06/06/2024 07:45:50,132,-1.4,16.7,5098,2919,5875,180.6,193.5,50.5,32.8,47.2,,,,,,,,,,,
31,3w,FW,06/06/2024 07:46:07,107.4,6.3,21.9,2559,-584,2625,164.9,183.5,3.4,28.7,42.1,,,,,,,,,,,
32,3w,FW,06/06/2024 07:46:32,127.5,4.2,21.6,5690,2703,6299,173.1,177.3,55.7,41,52.3,,,,,,,,,,,
33,3w,FW,06/06/2024 07:46:56,127.5,3.1,19.7,3742,1339,3974,191.7,207.4,48.6,38.1,47.7,,,,,,,,,,,
34,3w,FW,06/06/2024 07:47:25,127.5,6.8,20.6,4176,1606,4474,184.9,190.4,57.8,39.2,49.4,,,,,,,,,,,
35,3w,FW,06/06/2024 07:48:09,116.3,-3.3,16.9,3743,1478,4024,166.4,181.8,21.4,25.3,40.8,,,,,,,,,,,
36,3w,FW,06/06/2024 07:49:41,125.3,8.9,22.5,4734,2597,5400,166.5,177.5,74.4,39.9,55.6,,,,,,,,,,,
37,Dr,Driver,06/06/2024 07:50:12,134.2,-0.5,17.3,2968,976,3124,214.8,233,35.6,36.7,44.6,,,,,,,,,,,
38,Dr,Driver,06/06/2024 07:51:04,118.6,8.7,27.4,2944,1314,3224,176.9,183,62.1,44.3,51.8,,,,,,,,,,,
39,Dr,Driver,06/06/2024 07:51:37,132,0.3,18.9,5286,2197,5724,183.2,196,45.4,38.8,50.1,,,,,,,,,,,
40,Dr,Driver,06/06/2024 07:52:11,120.8,0.4,22.3,6184,3278,6999,160.8,171.6,47.8,37.9,52,,,,,,,,,,,
41,Dr,Driver,06/06/2024 07:52:40,127.5,-2.9,25.1,4499,1672,4800,179.6,193,28.5,47.9,53.6,,,,,,,,,,,
42,Dr,Driver,06/06/2024 07:53:00,132,3.8,20.5,6398,2899,7024,176.3,180.1,55.6,42.2,52.9,,,,,,,,,,,
43,Dr,Driver,06/06/2024 07:53:44,120.8,-2.3,20.8,5089,2083,5499,167.7,180.6,30.3,35.5,49.2,,,,,,,,,,,
44,Dr,Driver,06/06/2024 07:54:06,125.3,-13.7,8.8,2248,85,2250,183.3,208.7,-46.9,13.1,23.1,,,,,,,,,,,
45,Dr,Driver,06/06/2024 07:54:26,123,-7.9,23.7,3005,346,3025,191.3,208.5,-17,42.6,49,,,,,,,,,,,
46,Dr,Driver,06/06/2024 07:54:52,127.5,6.8,29.1,3675,1303,3899,183.3,188.5,55.4,55.4,55.4,,,,,,,,,,,
47,Dr,Driver,06/06/2024 07:55:10,125.3,5.8,29,6171,2796,6775,159.5,163.3,55.2,51.9,57.4,,,,,,,,,,,
48,Dr,Driver,06/06/2024 07:55:32,111.8,-2.6,27.2,4864,1446,5074,153.8,163.8,16.6,41.1,52.9,,,,,,,,,,,
49,Dr,Driver,06/06/2024 07:55:55,127.5,-5.1,21.1,5685,2069,6050,176.9,188.7,21.5,41.8,52,,,,,,,,,,,
50,Dr,Driver,06/06/2024 07:56:17,114.1,6.4,29.9,4302,2070,4774,155.4,159.9,52,45.4,55.1,,,,,,,,,,,
51,Dr,Driver,06/06/2024 07:56:34,118.6,-12.2,25.5,5232,-1525,5450,164.1,168.5,-60.3,43.7,53.3,,,,,,,,,,,
52,Dr,Driver,06/06/2024 07:57:47,123,0.4,20.2,4846,1586,5099,174.2,187.8,33.6,36.5,48.7,,,,,,,,,,,
53,Dr,Driver,06/06/2024 07:58:41,118.6,-0.1,18.1,4818,1672,5100,166.3,180.1,30.6,29.8,45.3,,,,,,,,,,,
54,5w,FW,06/06/2024 08:00:01,120.8,6.5,26.9,3876,1410,4124,172.4,177.6,50.4,45.8,53.2,,,,,,,,,,,
55,5w,FW,06/06/2024 08:00:18,116.3,8,26.3,227,473,525,185.9,216.4,54.2,27,33.8,,,,,,,,,,,
56,5w,FW,06/06/2024 08:01:02,123,-0.2,19.5,3874,63,3875,185.4,201,0.9,36.1,46.8,,,,,,,,,,,
57,5w,FW,06/06/2024 08:01:30,125.3,3.1,18.7,5747,1539,5949,175.1,187.5,38.4,36.6,49.3,,,,,,,,,,,
58,5w,FW,06/06/2024 08:01:47,116.3,2.8,25.8,6606,1808,6849,154.3,164.5,33.3,42.8,54,,,,,,,,,,,
59,5w,FW,06/06/2024 08:02:35,129.7,4.2,10.1,4224,1231,4400,183.7,200.1,43.1,20.6,35.5,,,,,,,,,,,
60,5w,FW,06/06/2024 08:02:52,118.6,2.6,26.8,6583,2853,7175,153.8,163.9,45.6,44.4,55.2,,,,,,,,,,,
61,5w,FW,06/06/2024 08:03:17,116.3,2.1,15.3,4426,-460,4450,166.5,181.2,-2.6,24.8,40.6,,,,,,,,,,,
62,5w,FW,06/06/2024 08:03:36,123,1.5,18.4,5716,312,5725,172.6,185.2,10.8,34.9,48.2,,,,,,,,,,,
63,5w,FW,06/06/2024 08:04:03,120.8,0.8,19.5,5724,1203,5849,168.3,180.5,23.4,35.1,48.8,,,,,,,,,,,
64,5w,FW,06/06/2024 08:04:22,111.8,8.3,22.5,4751,972,4849,158.9,172.6,42.9,34.4,48.6,,,,,,,,,,,
