Shot Number,Club Name,Club Type,Shot Created Date,Ball Speed (mph),Push/Pull (deg L-/R+),Launch Angle (deg),Back Spin (rpm),Side Spin (rpm L-/R+),Total Spin (rpm),Carry (yds),Total Distance (yds),Offline (yds L-/R+),Peak Height (yds),Descent Angle (deg),Club Speed (mph),Club Speed at Impact Location (mph),Efficiency,Angle of Attack (deg),Club Path (deg out-in-/in-out+),Face to Target (deg closed-/open+),Lie (deg toe down-/toe up+),Loft (deg),Face Impact Horizontal (mm toe-/heel+),Face Impact Vertical (mm low-/high+),Closure Rate (deg/sec)
53,9i,Iron,07/16/2024 04:48:53,89.5,1.2,23.8,8164,759,8199,113.1,121.1,7.7,23.3,46.1,,,,,,,,,,,
54,9i,Iron,07/16/2024 04:49:08,89.5,6.5,30.2,7940,392,7950,111.3,119.1,16.7,30.3,52.1,,,,,,,,,,,
55,9i,Iron,07/16/2024 04:49:29,85,-0.9,27.8,4525,-826,4600,108.3,119.6,-10,22.9,45.6,,,,,,,,,,,
56,9i,Iron,07/16/2024 04:49:44,82.8,6.3,21.7,7126,3466,7924,99.5,108.8,31.3,16.3,39.7,,,,,,,,,,,
57,9i,Iron,07/16/2024 04:49:55,71.6,3.5,22.5,1642,-737,1800,84.5,102.9,-2.6,10.8,30.1,,,,,,,,,,,
58,9i,Iron,07/16/2024 04:50:14,87.2,2.7,23.7,7041,345,7049,110,119.2,8.3,21.3,44.2,,,,,,,,,,,
59,8i,Iron,07/16/2024 04:50:41,82.8,5.5,25.8,6563,1347,6700,102.5,111.7,20,20.7,44.7,,,,,,,,,,,
60,8i,Iron,07/16/2024 04:50:54,87.2,-2.6,23.4,2904,-1152,3124,113.5,129.2,-21.8,18.3,38.4,,,,,,,,,,,
61,8i,Iron,07/16/2024 04:51:13,94,-1.5,21.8,4681,-802,4749,124.6,136.9,-13.1,21.7,41.9,,,,,,,,,,,
62,8i,Iron,07/16/2024 04:51:39,85,3.8,25.3,6013,1026,6100,105.5,115.5,15.7,20.7,44.2,,,,,,,,,,,
63,8i,Iron,07/16/2024 04:52:15,87.2,2.3,24.3,4118,-226,4124,114.8,127.4,2.7,20.9,41.8,,,,,,,,,,,
64,8i,Iron,07/16/2024 04:52:57,82.8,2.9,23.4,3313,272,3324,107,121.3,9.5,17.2,38.2,,,,,,,,,,,
65,7i,Iron,07/16/2024 04:53:24,96.2,-0.2,22,4547,-499,4574,130.6,143.5,-7.3,23.4,42.9,,,,,,,,,,,
66,7i,Iron,07/16/2024 04:53:43,91.7,6.5,24.5,3320,164,3324,128.8,143.4,19.1,24,42.8,,,,,,,,,,,
67,7i,Iron,07/16/2024 04:54:14,98.4,1.4,21.7,4824,26,4824,133.4,145.5,4,24.4,43.3,,,,,,,,,,,
68,7i,Iron,07/16/2024 04:54:44,87.2,-0.2,19.5,1677,-1042,1974,111.6,132.1,-19.2,13.1,29.5,,,,,,,,,,,
69,7i,Iron,07/16/2024 04:55:05,98.4,-0.3,20.7,4785,-367,4799,136.7,149.1,-5.8,24.1,42.9,,,,,,,,,,,
70,7i,Iron,07/16/2024 04:55:30,89.5,3,22.8,3525,0,3525,121,135.6,7.2,20.4,40.1,,,,,,,,,,,
71,7i,Iron,07/16/2024 04:55:50,94,1.8,23.4,3318,-200,3324,133.1,147.8,1.3,23.9,42.2,,,,,,,,,,,
72,7i,Iron,07/16/2024 04:56:18,96.2,2.5,25.6,4249,69,4250,134.7,148.1,7.7,28.9,46.7,,,,,,,,,,,
73,7i,Iron,07/16/2024 04:56:41,100.7,-0.9,21.9,4892,-267,4899,137.5,149.5,-6,26,44.6,,,,,,,,,,,
74,7i,Iron,07/16/2024 04:57:00,98.4,-1,20.9,5494,-239,5499,131.2,142.9,-5.4,23.5,43.3,,,,,,,,,,,
75,7i,Iron,07/16/2024 04:57:27,96.2,0.6,25.2,3847,-125,3849,134.5,148.5,0.5,27.6,45.7,,,,,,,,,,,
76,6i,Iron,07/16/2024 04:58:13,98.4,-0.9,18.8,4408,387,4425,136.5,150.3,3.3,21.2,39.7,,,,,,,,,,,
77,6i,Iron,07/16/2024 04:58:34,102.9,-1.8,18.7,4995,218,5000,140.7,153.6,-1.8,23.1,41.7,,,,,,,,,,,
78,6i,Iron,07/16/2024 04:59:44,98.4,3.2,22,3976,435,4000,138.2,152.1,15.7,24.8,42.9,,,,,,,,,,,
79,6i,Iron,07/16/2024 05:00:00,94,1.9,20.7,3111,-289,3124,133.6,149.5,-0.1,20.6,38.3,,,,,,,,,,,
80,6i,Iron,07/16/2024 05:00:24,105.1,-5.1,18.9,3220,-923,3350,150.2,166.7,-34.1,22.7,38.9,,,,,,,,,,,
81,6i,Iron,07/16/2024 05:00:39,100.7,3.1,20.2,4174,-91,4175,142,155.9,7.4,24,41.8,,,,,,,,,,,
82,6i,Iron,07/16/2024 05:01:01,98.4,3.5,22.8,4070,201,4075,138.7,152.3,12.6,26.2,44.1,,,,,,,,,,,
83,6i,Iron,07/16/2024 05:01:25,105.1,-5.6,19.3,3404,-813,3500,149.9,165.8,-32.7,23.5,40,,,,,,,,,,,
84,6i,Iron,07/16/2024 05:01:38,98.4,3,21.3,5893,612,5925,133.1,143.9,14.6,25.1,44.8,,,,,,,,,,,
85,6i,Iron,07/16/2024 05:02:07,98.4,4.3,21.9,3519,193,3524,140.3,155.5,15.5,24.5,41.9,,,,,,,,,,,
86,6i,Iron,07/16/2024 05:02:20,102.9,1.8,19.3,3505,-820,3600,148.4,163.7,-10.9,23.3,40.1,,,,,,,,,,,
87,6i,Iron,07/16/2024 05:02:36,105.1,-0.3,18.6,4422,-832,4500,148,182.1,-18.3,24.2,41.6,,,,,,,,,,,
88,6i,Iron,07/16/2024 05:02:54,102.9,0.6,20.5,5294,231,5299,140.7,152.4,4.7,25.8,44.2,,,,,,,,,,,
89,6i,Iron,07/16/2024 05:03:06,96.2,1.5,18.1,5989,1157,6100,123.6,135,14.9,18.7,38.9,,,,,,,,,,,
90,6i,Iron,07/16/2024 05:03:21,91.7,5.5,21.5,3218,-210,3225,128.9,144.4,10.6,20.4,38.9,,,,,,,,,,,
91,6i,Iron,07/16/2024 05:03:44,107.4,0.7,19.9,4520,-520,4550,151.5,165.1,-6.8,27.1,43.9,,,,,,,,,,,
92,6i,Iron,07/16/2024 05:04:02,105.1,0.7,19.5,5574,30,5574,145.2,157,2.4,26.5,44.5,,,,,,,,,,,
93,6i,Iron,07/16/2024 05:04:21,102.9,1.2,21.9,4644,-228,4650,144,157.5,-0.2,27.8,45,,,,,,,,,,,
94,5i,Iron,07/16/2024 05:04:57,100.7,1.1,18.9,4224,1038,4350,137.4,151.5,18.6,21.3,39.7,,,,,,,,,,,
95,5i,Iron,07/16/2024 05:05:10,107.4,-3.3,18.3,3282,-1139,3474,152.4,168.9,-33.5,22.6,38.7,,,,,,,,,,,
96,5i,Iron,07/16/2024 05:05:25,105.1,2.8,18.6,3346,147,3349,153.7,170,11.5,23.5,39.4,,,,,,,,,,,
97,5i,Iron,07/16/2024 05:05:44,109.6,-1.8,18.4,2795,-556,2850,164.4,182.6,-20.8,24.3,38.5,,,,,,,,,,,
98,5i,Iron,07/16/2024 05:05:59,100.7,6.2,22.1,7453,2541,7874,128.6,137.5,37.1,26.2,47,,,,,,,,,,,
99,5i,Iron,07/16/2024 05:06:12,105.1,3,20.4,3783,351,3799,151.7,166.2,15.7,26.3,42.6,,,,,,,,,,,
100,5i,Iron,07/16/2024 05:06:33,105.1,2.2,20.7,5748,1082,5849,161.5,0,-18.9,27.3,38.5,,,,,,,,,,,
101,5i,Iron,07/16/2024 05:07:12,107.4,0.6,19.7,3649,19,3649,157.5,172.4,2.2,26.7,42.3,,,,,,,,,,,
102,5i,Iron,07/16/2024 05:07:26,111.8,-2.4,18.6,4471,-841,4549,159.1,173.7,-23.1,27.6,43.6,,,,,,,,,,,
103,5i,Iron,07/16/2024 05:07:41,111.8,-3.2,17.4,5042,-275,5049,158.4,171.3,-14.3,26.8,43.4,,,,,,,,,,,
104,4i,Iron,07/16/2024 05:08:13,107.4,0,19.8,3447,-131,3449,157.3,173.2,-3,26.4,41.8,,,,,,,,,,,
105,4i,Iron,07/16/2024 05:08:23,82.8,18,17.5,3960,5527,6799,81.7,87.2,46,8.8,28.1,,,,,,,,,,,
106,4i,Iron,07/16/2024 05:08:39,111.8,-0.6,20.9,5357,439,5375,157.1,169.6,5.4,32.4,47.7,,,,,,,,,,,
107,4i,Iron,07/16/2024 05:08:57,107.4,-1.8,17.8,3844,-486,3875,155.9,171.4,-15.1,24,40.2,,,,,,,,,,,
108,4i,Iron,07/16/2024 05:09:11,111.8,-1.3,18.6,5411,386,5425,157.1,170.3,2.3,28.9,45.3,,,,,,,,,,,
109,4i,Iron,07/16/2024 05:09:25,100.7,-6.4,14.5,1568,-980,1849,128.2,153.6,-39.8,11.3,23.8,,,,,,,,,,,
110,4i,Iron,07/16/2024 05:09:55,109.6,0.6,18.9,6256,1567,6449,150.1,161.1,22.3,28.3,46,,,,,,,,,,,
111,4i,Iron,07/16/2024 05:10:09,114.1,1.4,18.1,3987,-841,4075,164.7,179.6,-13.4,27.3,42.6,,,,,,,,,,,
112,4i,Iron,07/16/2024 05:10:27,116.3,2.4,17.3,4213,-556,4250,169.3,183.6,-4.1,28,42.9,,,,,,,,,,,
113,4i,Iron,07/16/2024 05:10:42,114.1,-2,20.6,4149,-45,4149,167.3,182.4,-7.6,32.6,46.2,,,,,,,,,,,
114,4i,Iron,07/16/2024 05:10:56,109.6,2.1,20.8,4517,544,4550,156.7,169.8,16.1,30.2,45.8,,,,,,,,,,,
115,4i,Iron,07/16/2024 05:11:14,107.4,-4.9,16.8,1710,-635,1824,161.6,185,-37.4,18.4,30.5,,,,,,,,,,,
116,4i,Iron,07/16/2024 05:11:28,107.4,-3.4,18.5,3067,-217,3075,158.1,175,-15.6,23.8,38.9,,,,,,,,,,,
117,4i,Iron,07/16/2024 05:11:41,111.8,1.8,20.6,6443,1428,6599,150.5,161.7,24.1,31.3,48.2,,,,,,,,,,,
118,4i,Iron,07/16/2024 05:12:02,114.1,1.1,21.2,3802,416,3825,167.6,182.8,13.4,32.6,46,,,,,,,,,,,
119,4i,Iron,07/16/2024 05:12:15,109.6,1.9,20.8,5750,757,5800,151.5,163.7,16.6,31,47.4,,,,,,,,,,,
120,4i,Iron,07/16/2024 05:12:28,100.7,-0.4,15.1,2196,-966,2399,134.8,156.1,-21.8,13.6,27.8,,,,,,,,,,,
121,4i,Iron,07/16/2024 05:12:42,105.1,3.9,23.6,6223,2342,6649,138.5,149.5,37.2,30.6,49,,,,,,,,,,,
122,4i,Iron,07/16/2024 05:12:57,109.6,0.4,18.8,2634,-464,2675,165.7,183.8,-12,24.7,38.6,,,,,,,,,,,
123,5h,Hybrid,07/16/2024 05:13:28,114.1,2.5,16,6173,1375,6324,156,167.5,26.6,25.9,43.5,,,,,,,,,,,
124,5h,Hybrid,07/16/2024 05:13:44,111.8,0,22.7,5940,1147,6050,151.8,163.3,16.7,34.4,49.7,,,,,,,,,,,
125,5h,Hybrid,07/16/2024 05:13:57,107.4,-0.9,22.3,6048,1762,6299,143.9,155.2,20.1,30.6,48.3,,,,,,,,,,,
126,5h,Hybrid,07/16/2024 05:14:14,120.8,2.9,14.3,4746,1216,4899,173.2,187,33.5,25.7,41.4,,,,,,,,,,,
127,5h,Hybrid,07/16/2024 05:14:27,114.1,2.1,14.9,5696,2251,6125,154.8,167,37.7,23.1,41.2,,,,,,,,,,,
128,5h,Hybrid,07/16/2024 05:14:42,109.6,-1.9,22.4,7253,1698,7449,145.7,155.5,14.5,33.5,50.2,,,,,,,,,,,
129,5h,Hybrid,07/16/2024 05:15:01,107.4,0.1,22.2,6175,1582,6374,143.7,154.8,20.3,30.6,48.2,,,,,,,,,,,
130,5h,Hybrid,07/16/2024 05:15:15,109.6,-2.5,19.2,2382,-288,2399,168.6,187.9,-17.4,25,38.1,,,,,,,,,,,
131,5h,Hybrid,07/16/2024 05:15:33,105.1,2.9,19.5,2770,-151,2774,156,173.9,4.9,23.8,38.7,,,,,,,,,,,
132,5h,Hybrid,07/16/2024 05:15:47,114.1,0.2,20.4,5223,113,5224,162.9,175.8,2.7,33.5,47.5,,,,,,,,,,,
133,5h,Hybrid,07/16/2024 05:16:07,118.6,2.9,19.3,5905,484,5925,165.8,177.7,17.3,34.4,48.4,,,,,,,,,,,
134,Dr,Driver,07/16/2024 05:17:02,127.5,-2.4,19.6,3432,1165,3624,195,211.4,26.7,37.6,47,,,,,,,,,,,
135,Dr,Driver,07/16/2024 05:17:25,125.3,-6.5,18.1,2144,153,2149,208,229.8,-19.1,31.3,39.6,,,,,,,,,,,
136,Dr,Driver,07/16/2024 05:17:52,123,-3.9,17.4,1624,-17,1624,210,234.9,-17.2,27,34.7,,,,,,,,,,,
137,Dr,Driver,07/16/2024 05:18:12,125.3,0.5,17.6,1130,-588,1274,203.3,232,-30.8,23.2,30.5,,,,,,,,,,,
138,Dr,Driver,07/16/2024 05:18:35,120.8,-2.2,19.6,3368,746,3450,185.5,201.3,13.7,34.2,45.3,,,,,,,,,,,
139,Dr,Driver,07/16/2024 05:19:19,127.5,1.5,20.2,3301,1001,3449,194.8,211.5,37.3,38.2,47.1,,,,,,,,,,,
140,Dr,Driver,07/16/2024 05:19:37,118.6,-0.3,22.5,3126,1335,3399,180.2,196.9,37,36.7,47.4,,,,,,,,,,,
141,Dr,Driver,07/16/2024 05:19:56,125.3,0.4,22.3,5056,2738,5750,172.4,182.6,50.2,40.3,52,,,,,,,,,,,
142,Dr,Driver,07/16/2024 05:20:19,125.3,-1.8,21,3022,1194,3249,191.1,208.6,31.7,37.1,46.7,,,,,,,,,,,
143,Dr,Driver,07/16/2024 05:20:43,132,-3.2,18.4,2954,520,2999,210.2,228.6,7.5,37.6,45.1,,,,,,,,,,,
144,Dr,Driver,07/16/2024 05:21:05,125.3,-0.1,21.1,4405,2202,4925,177.5,191.6,46.9,38.1,49.8,,,,,,,,,,,
145,Dr,Driver,07/16/2024 05:21:48,125.3,0.8,18.2,4305,1756,4649,181.5,196,42.6,33.7,46.7,,,,,,,,,,,
146,Dr,Driver,07/16/2024 05:22:08,127.5,0.3,21.6,5610,2974,6350,170.5,180.4,49.7,39.5,51.9,,,,,,,,,,,
147,Dr,Driver,07/16/2024 05:23:24,125.3,-1.4,23.6,3845,1626,4175,183.9,198.3,37.2,43.6,51.5,,,,,,,,,,,
