Shot Number,Club Name,Club Type,Shot Created Date,Ball Speed (mph),Push/Pull (deg L-/R+),Launch Angle (deg),Back Spin (rpm),Side Spin (rpm L-/R+),Total Spin (rpm),Carry (yds),Total Distance (yds),Offline (yds L-/R+),Peak Height (yds),Descent Angle (deg),Club Speed (mph),Club Speed at Impact Location (mph),Efficiency,Angle of Attack (deg),Club Path (deg out-in-/in-out+),Face to Target (deg closed-/open+),Lie (deg toe down-/toe up+),Loft (deg),Face Impact Horizontal (mm toe-/heel+),Face Impact Vertical (mm low-/high+),Closure Rate (deg/sec)
44,9i,Iron,07/16/2024 18:41:40,89.5,1,25.5,5695,-217,5699,112.7,118.9,-2.3,24.5,48.5,,,,,,,,,,,
45,9i,Iron,07/16/2024 18:41:53,87.2,3.6,26.2,7713,972,7774,105.1,111.4,11.6,24.3,50.4,,,,,,,,,,,
46,9i,Iron,07/16/2024 18:42:11,89.5,4.3,26.6,7062,426,7075,112.1,120.1,10.5,27.2,51.5,,,,,,,,,,,
47,9i,Iron,07/16/2024 18:42:28,80.5,1.9,25.2,5324,58,5324,100.9,112.3,2.5,19.8,45.5,,,,,,,,,,,
48,9i,Iron,07/16/2024 18:42:53,87.2,-1.4,23.3,7274,39,7274,106.6,0,9.2,21.9,49.6,,,,,,,,,,,
49,9i,Iron,07/16/2024 18:43:19,94,1.7,25,5832,-705,5874,122.7,129.1,-5.3,27.8,49.9,,,,,,,,,,,
50,9i,Iron,07/16/2024 18:43:34,94,2.2,26.2,7574,82,7574,118.2,122.7,2.8,29.9,52.7,,,,,,,,,,,
51,LW,Wedge,07/16/2024 18:44:59,60.4,1.1,38.5,7521,-660,7550,61.8,63,-1.7,18.4,53.6,,,,,,,,,,,
52,LW,Wedge,07/16/2024 18:45:10,53.7,5.7,32.3,10099,110,10100,51.8,54.9,5,11.6,46.6,,,,,,,,,,,
53,LW,Wedge,07/16/2024 18:45:28,64.9,0.5,30.4,10918,-835,10950,67.2,67.4,-2.9,15.7,48.6,,,,,,,,,,,
54,SW,Wedge,07/16/2024 18:45:58,73.8,2.7,32.3,9322,-713,9349,80.6,81.5,0.4,21.8,52.2,,,,,,,,,,,
55,SW,Wedge,07/16/2024 18:46:18,71.6,-0.6,31.1,9176,-651,9199,79.5,80.4,-4.6,20.1,50.9,,,,,,,,,,,
56,SW,Wedge,07/16/2024 18:46:45,62.6,8.3,33.5,8523,3115,9074,63.8,67.4,17,16.1,50.1,,,,,,,,,,,
57,SW,Wedge,07/16/2024 18:46:56,71.6,-1,27.3,10399,-113,10400,80,80.6,-3.3,17.6,47.5,,,,,,,,,,,
58,SW,Wedge,07/16/2024 18:47:11,69.3,0.9,35,6062,-1413,6225,76.8,80.5,-6.1,20.9,51.7,,,,,,,,,,,
59,SW,Wedge,07/16/2024 18:47:35,62.6,1.8,30.9,8350,-1291,8449,63.8,65.3,-2.3,14,45.8,,,,,,,,,,,
60,SW,Wedge,07/16/2024 18:47:50,69.3,3,32.5,9102,-646,9125,73.5,75.7,0.4,19,50.9,,,,,,,,,,,
61,SW,Wedge,07/16/2024 18:48:08,67.1,-0.2,29.8,9552,-1367,9649,73.7,75.2,-6,17,48.2,,,,,,,,,,,
62,SW,Wedge,07/16/2024 18:48:28,67.1,2.7,30.3,9021,-246,9024,73.8,76.5,1.4,17.3,48.5,,,,,,,,,,,
63,SW,Wedge,07/16/2024 18:48:40,64.9,2.7,32.6,8736,-477,8749,68.7,70.1,0.7,17.1,49.5,,,,,,,,,,,
64,SW,Wedge,07/16/2024 18:49:12,62.6,0.9,41.6,2365,-206,2374,69.3,79.3,-2,21,52.8,,,,,,,,,,,
65,SW,Wedge,07/16/2024 18:49:27,69.3,2.2,30.7,10477,-686,10499,73.2,73.9,0.5,18,50.1,,,,,,,,,,,
66,SW,Wedge,07/16/2024 18:49:48,71.6,2.9,31.3,9343,-356,9350,77.8,79,1.4,19.8,50.9,,,,,,,,,,,
67,SW,Wedge,07/16/2024 18:50:04,64.9,3.9,36.3,6574,35,6574,66.9,69.4,3.9,18.5,51.7,,,,,,,,,,,
68,SW,Wedge,07/16/2024 18:50:20,62.6,0,33,5840,-997,5924,68,72.9,-6,16,47.6,,,,,,,,,,,
69,SW,Wedge,07/16/2024 18:50:40,67.1,3.1,34.4,7724,-84,7724,71,73.8,2.3,19.1,51.4,,,,,,,,,,,
70,SW,Wedge,07/16/2024 18:50:54,67.1,-0.3,31.2,8016,-1323,8124,71.8,74.3,-6.7,16.8,48,,,,,,,,,,,
71,SW,Wedge,07/16/2024 18:51:07,62.6,3.6,34.5,5971,-588,6000,65,68.3,1.3,16.2,48.9,,,,,,,,,,,
72,SW,Wedge,07/16/2024 18:53:24,69.3,2.4,31.5,10449,-113,10450,72.6,73.3,1.4,18.4,50.9,,,,,,,,,,,
73,SW,Wedge,07/16/2024 18:53:42,64.9,-1.9,38.1,3951,-763,4024,71.5,77.5,-9.2,20.2,52,,,,,,,,,,,
74,SW,Wedge,07/16/2024 18:53:57,64.9,4.3,33.3,7453,-570,7475,69.8,72.6,2.3,17.5,49.6,,,,,,,,,,,
75,SW,Wedge,07/16/2024 18:54:24,71.6,-0.5,29.4,9878,-647,9899,77.9,78.9,-4.3,18.4,49.2,,,,,,,,,,,
76,SW,Wedge,07/16/2024 18:54:42,71.6,-0.3,32,6360,-1667,6575,79.2,81.9,-9.3,19.4,49.2,,,,,,,,,,,
77,SW,Wedge,07/16/2024 18:54:54,71.6,4.4,32,9490,-414,9499,78.6,79.5,3.3,20.8,51.9,,,,,,,,,,,
78,SW,Wedge,07/16/2024 18:55:21,67.1,6.5,35.6,9550,678,9574,69.5,70.2,9,20.5,54.1,,,,,,,,,,,
79,SW,Wedge,07/16/2024 18:55:55,64.9,3.1,32.3,7277,-837,7325,70.4,76.1,1.5,15.8,45.2,,,,,,,,,,,
80,SW,Wedge,07/16/2024 18:56:22,69.3,1.6,33.5,8572,-187,8574,77.6,80,1.7,19.5,48.8,,,,,,,,,,,
81,SW,Wedge,07/16/2024 18:56:48,67.1,4.9,34.5,9344,-305,9349,72,74,5.9,18.6,49.3,,,,,,,,,,,
82,SW,Wedge,07/16/2024 18:57:31,71.6,2,33.8,8438,784,8474,82.8,85.1,6.2,21.8,50,,,,,,,,,,,
83,SW,Wedge,07/16/2024 18:58:51,76.1,-0.8,32.6,9355,-1335,9450,86.5,89.2,-5.8,22.7,50.2,,,,,,,,,,,
84,SW,Wedge,07/16/2024 18:59:02,69.3,6,34.3,9473,-1964,9674,76.5,78.3,2.8,20.2,50.2,,,,,,,,,,,
85,SW,Wedge,07/16/2024 18:59:23,69.3,-1.5,33.1,8417,-739,8449,77.4,79.8,-4.3,19,48.3,,,,,,,,,,,
86,SW,Wedge,07/16/2024 18:59:34,64.9,4,32.5,9522,207,9524,70.5,72.2,6,16.6,47,,,,,,,,,,,
87,SW,Wedge,07/16/2024 19:01:44,76.1,1.1,36.1,6216,-1413,6375,89.4,93.4,-5.4,25.7,51.7,,,,,,,,,,,
88,SW,Wedge,07/16/2024 19:01:59,71.6,4.4,22.2,6626,801,6674,81.7,89.2,9.5,12.1,35.2,,,,,,,,,,,
89,SW,Wedge,07/16/2024 19:09:06,55.9,-2.3,31.4,3687,-1550,4000,57.4,65.8,-8.1,10.8,39.8,,,,,,,,,,,
90,SW,Wedge,07/16/2024 19:09:24,67.1,-0.7,34.1,6745,-1038,6824,74.4,79.8,-4.4,18.2,47.6,,,,,,,,,,,
91,SW,Wedge,07/16/2024 19:09:41,71.6,-0.5,31,9613,-472,9625,80.3,81.7,-2.1,18.9,47.5,,,,,,,,,,,
92,SW,Wedge,07/16/2024 19:09:55,51.4,6.1,44.8,3036,484,3074,47.5,55,7.2,14.4,51.9,,,,,,,,,,,
93,SW,Wedge,07/16/2024 19:10:17,53.7,-3.5,30.3,6672,-1176,6775,49.7,54.6,-4.3,9.1,38.9,,,,,,,,,,,
94,SW,Wedge,07/16/2024 19:10:39,53.7,5.7,26.5,5548,121,5549,48.3,56.8,6.2,7.3,34.1,,,,,,,,,,,
95,SW,Wedge,07/16/2024 19:11:04,49.2,3.9,42.5,4521,172,4524,46.1,52.8,4,13.1,50.2,,,,,,,,,,,
96,SW,Wedge,07/16/2024 19:11:19,47,2.9,26.4,3692,-241,3700,37,42.2,2,5.3,30.9,,,,,,,,,,,
97,SW,Wedge,07/16/2024 19:11:33,51.4,10.1,24.6,7019,2641,7499,42.9,45.7,12.4,5.9,31.7,,,,,,,,,,,
98,SW,Wedge,07/16/2024 19:11:48,58.2,-0.1,33.5,8268,-723,8300,58.4,60.3,-1.4,13,45,,,,,,,,,,,
99,SW,Wedge,07/16/2024 19:12:44,55.9,-0.2,27.9,4088,-312,4100,56.3,64.5,-0.9,9.2,36,,,,,,,,,,,
100,SW,Wedge,07/16/2024 19:14:50,60.4,-1.5,29.3,7789,-1155,7874,62.1,65.2,-4.4,11.8,40.3,,,,,,,,,,,
101,SW,Wedge,07/16/2024 19:15:14,58.2,0.1,29.4,4193,-228,4199,61.9,70,-0.6,11.1,38.5,,,,,,,,,,,
102,LW,Wedge,07/16/2024 19:15:50,58.2,3.3,34.5,8825,2219,9100,60.2,65.7,8.5,14.3,46.8,,,,,,,,,,,
103,LW,Wedge,07/16/2024 19:18:24,49.2,0.8,40.3,0,0,0,40.2,64.6,1.2,8.2,40.5,,,,,,,,,,,
104,LW,Wedge,07/16/2024 19:19:03,49.2,-0.8,41.5,5647,-558,5675,43.6,49.2,-1.2,11.9,49,,,,,,,,,,,
105,LW,Wedge,07/16/2024 19:19:48,58.2,0.6,37.8,5999,-98,6000,60,63.4,0.7,15.5,48.2,,,,,,,,,,,
106,5i,Iron,07/16/2024 19:21:34,85,8.4,16.9,4352,3280,5450,96.9,112,150.2,10.8,29.7,,,,,,,,,,,
107,5i,Iron,07/16/2024 19:21:49,89.5,15.1,12.6,4256,7759,8850,76.5,94.6,49.5,5.7,20.4,,,,,,,,,,,
108,5i,Iron,07/16/2024 19:22:00,89.5,-6.2,15.2,883,-736,1150,100.5,129.3,-28.6,8,19.9,,,,,,,,,,,
109,5i,Iron,07/16/2024 19:22:15,111.8,0.2,19,3393,-466,3425,168.6,180.3,-10.2,27.3,41,,,,,,,,,,,
110,5i,Iron,07/16/2024 19:22:41,87.2,-5.7,8.8,947,1289,1599,60.5,91.8,1.3,2.6,10.8,,,,,,,,,,,
111,5i,Iron,07/16/2024 19:22:55,98.4,-1.4,16.2,1065,-787,1324,126.2,154,-24.5,11.5,23.3,,,,,,,,,,,
112,5i,Iron,07/16/2024 19:23:10,109.6,1,18.1,3599,78,3600,160.9,175.8,4.8,24.6,39.6,,,,,,,,,,,
113,5i,Iron,07/16/2024 19:23:23,100.7,1.5,16.3,5640,1550,5849,134.2,147.3,21.3,18.6,37.6,,,,,,,,,,,
114,5i,Iron,07/16/2024 19:23:47,111.8,-3.8,17.9,3559,-331,3574,122.8,0,29.6,26,27.6,,,,,,,,,,,
115,5i,Iron,07/16/2024 19:24:09,100.7,4.4,18,6547,3228,7300,127.8,139,38.9,19.5,39.9,,,,,,,,,,,
116,5i,Iron,07/16/2024 19:24:26,107.4,-0.6,19.3,4971,191,4975,151.2,169.5,1.4,26.3,43.1,,,,,,,,,,,
117,5i,Iron,07/16/2024 19:24:41,111.8,3.3,22.3,5327,879,5399,158.4,171.1,24.3,34.1,48.4,,,,,,,,,,,
118,5h,Hybrid,07/16/2024 19:26:36,114.1,-0.9,18,5591,305,5599,164.3,174.9,2.2,29.6,45,,,,,,,,,,,
119,5h,Hybrid,07/16/2024 19:26:49,105.1,-8.1,1.8,1048,238,1075,29.6,131.3,-17.1,0.2,2,,,,,,,,,,,
120,5h,Hybrid,07/16/2024 19:27:04,116.3,0.7,17,4086,-1337,4299,171.2,186.6,-26,26.8,41.2,,,,,,,,,,,
121,5h,Hybrid,07/16/2024 19:27:21,109.6,2.9,14.7,6194,-270,6200,151.9,168.5,4.9,22,39.8,,,,,,,,,,,
122,5h,Hybrid,07/16/2024 19:27:37,114.1,-3.2,14.9,4699,488,4724,164,176.4,-1.1,23.1,39,,,,,,,,,,,
123,5h,Hybrid,07/16/2024 19:28:15,105.1,4.9,21,4724,51,4724,149.6,163.4,15,27.7,44.3,,,,,,,,,,,
124,5h,Hybrid,07/16/2024 19:28:30,116.3,0.6,16.9,3905,-1073,4050,171.3,187.3,-21.5,26.2,40.7,,,,,,,,,,,
125,5h,Hybrid,07/16/2024 19:28:48,111.8,0.6,18.8,5885,419,5900,157,166.9,7.9,29,45.2,,,,,,,,,,,
126,5h,Hybrid,07/16/2024 19:29:14,111.8,-8.3,11.7,3823,-104,3824,158.8,175.9,-27.8,16.2,30.9,,,,,,,,,,,
127,5h,Hybrid,07/16/2024 19:29:28,100.7,3.9,19.3,1866,-1067,2150,142.6,164.2,-15.3,18.1,32.6,,,,,,,,,,,
128,5h,Hybrid,07/16/2024 19:29:44,100.7,-1.3,14.4,650,-1943,2049,97.2,127.1,-30,7.4,19.3,,,,,,,,,,,
129,5h,Hybrid,07/16/2024 19:29:59,116.3,2.8,15.7,6724,110,6725,163,168.9,9.9,27.6,44.1,,,,,,,,,,,
130,5h,Hybrid,07/16/2024 19:30:18,120.8,0.3,18.5,6062,1413,6225,170.2,182.7,24.2,33.6,47.6,,,,,,,,,,,
131,5h,Hybrid,07/16/2024 19:30:47,120.8,-1.3,17.2,4720,-206,4724,180.9,196,-9,31.9,44.8,,,,,,,,,,,
132,5h,Hybrid,07/16/2024 19:31:03,102.9,0.7,18.7,2371,-707,2474,152.6,173,-15.3,20.4,34.9,,,,,,,,,,,
133,5h,Hybrid,07/16/2024 19:31:17,116.3,-0.9,16.4,4252,-1547,4525,168.6,183.7,-33.2,25.6,40.9,,,,,,,,,,,
134,5h,Hybrid,07/16/2024 19:31:36,116.3,2.4,16.6,5478,-481,5499,167,176.5,0.5,28,43.5,,,,,,,,,,,
135,Dr,Driver,07/16/2024 19:33:39,127.5,-4.1,16.1,3439,1063,3600,197.2,211.1,15.6,30.4,41.8,,,,,,,,,,,
136,Dr,Driver,07/16/2024 19:34:12,132,-4.5,18.1,3880,1158,4049,202.9,214.6,15.5,38,46.8,,,,,,,,,,,
137,Dr,Driver,07/16/2024 19:34:34,136.5,-1,16.5,3415,487,3450,219.1,225.4,12,37.5,44.5,,,,,,,,,,,
138,Dr,Driver,07/16/2024 19:35:16,140.9,-0.5,15.4,3562,668,3624,211.1,226.9,19.4,37.6,51.1,,,,,,,,,,,
139,Dr,Driver,07/16/2024 19:36:01,140.9,-0.1,17.3,3657,1353,3899,218.5,224.7,41.2,40.4,47.1,,,,,,,,,,,
140,Dr,Driver,07/16/2024 19:36:22,140.9,1.3,13.9,2847,-124,2850,210,232.8,0.6,33,55.8,,,,,,,,,,,
141,Dr,Driver,07/16/2024 19:39:06,138.7,3.4,16.6,3233,661,3300,222.2,231.7,37.5,38.4,45.9,,,,,,,,,,,
