Shot Number,Club Name,Club Type,Shot Created Date,Ball Speed (mph),Push/Pull (deg L-/R+),Launch Angle (deg),Back Spin (rpm),Side Spin (rpm L-/R+),Total Spin (rpm),Carry (yds),Total Distance (yds),Offline (yds L-/R+),Peak Height (yds),Descent Angle (deg),Club Speed (mph),Club Speed at Impact Location (mph),Efficiency,Angle of Attack (deg),Club Path (deg out-in-/in-out+),Face to Target (deg closed-/open+),Lie (deg toe down-/toe up+),Loft (deg),Face Impact Horizontal (mm toe-/heel+),Face Impact Vertical (mm low-/high+),Closure Rate (deg/sec)
40,Dr,Driver,06/21/2024 00:48:03,125.3,5.4,22.4,2523,1428,2899,197,204.7,66.1,38.6,46.9,,,,,,,,,,,
41,Dr,Driver,06/21/2024 00:48:54,125.3,7.2,24.9,1323,942,1624,212.6,222.8,77.4,38.5,44.2,,,,,,,,,,,
42,Dr,Driver,06/21/2024 00:49:14,129.7,1.5,13.5,2000,973,2224,201.2,226,45.9,21.2,31.2,,,,,,,,,,,
43,Dr,Driver,06/21/2024 00:49:37,136.5,0.3,21.3,1861,972,2100,231.7,254,55.2,41.5,44.5,,,,,,,,,,,
44,Dr,Driver,06/21/2024 00:50:07,132,-0.4,18.4,1985,602,2074,222.3,244.1,29.4,33.8,40.2,,,,,,,,,,,
45,Dr,Driver,06/21/2024 00:50:38,129.7,2.3,21.2,1788,640,1899,223,246,45.4,38,42.6,,,,,,,,,,,
46,Dr,Driver,06/21/2024 00:51:03,129.7,4,20.1,1808,495,1875,221.5,245.2,44.5,35.5,40.9,,,,,,,,,,,
47,Dr,Driver,06/21/2024 00:51:40,123,-3.6,15.5,3701,1516,3999,182.2,198.2,25.1,27,40.7,,,,,,,,,,,
48,Dr,Driver,06/21/2024 00:52:07,114.1,-2.9,29.8,6117,839,6174,148.2,158.8,3.8,46.6,55.5,,,,,,,,,,,
49,Dr,Driver,06/21/2024 00:52:35,125.3,-8.8,15,5204,2066,5599,175.2,188.2,8.8,28.2,43.8,,,,,,,,,,,
50,Dr,Driver,06/21/2024 00:52:51,120.8,2.9,18.6,4028,2220,4599,170.4,181,52,29.6,44.6,,,,,,,,,,,
51,Dr,Driver,06/21/2024 00:53:38,129.7,-4.5,18.2,4234,1284,4424,194.4,209.5,17.3,37.8,47.8,,,,,,,,,,,
52,Dr,Driver,06/21/2024 00:54:11,132,4.6,24.1,2482,1240,2775,209.1,216.7,65.2,46.1,49.7,,,,,,,,,,,
53,Dr,Driver,06/21/2024 00:54:26,129.7,-4.6,15.2,5510,2108,5899,180.9,194.4,24.1,31.1,45.7,,,,,,,,,,,
54,Dr,Driver,06/21/2024 00:54:55,123,-0.3,17.3,2258,552,2324,198.8,220.3,21.3,28.2,38.1,,,,,,,,,,,
55,Dr,Driver,06/21/2024 00:55:15,123,-8.4,13.2,4644,2165,5124,172.3,186.8,13.1,23.3,39.4,,,,,,,,,,,
56,Dr,Driver,06/21/2024 00:56:11,132,-4,20.9,3907,1398,4150,195.7,211.1,24.7,42.6,50,,,,,,,,,,,
57,Dr,Driver,06/21/2024 00:56:29,136.5,6,20.7,3106,1035,3274,214.1,220.3,58.3,44.4,48.9,,,,,,,,,,,
58,Dr,Driver,06/21/2024 00:57:10,125.3,-0.2,23.2,2476,1010,2674,199.8,218.7,38.8,40.8,47.4,,,,,,,,,,,
59,Dr,Driver,06/21/2024 00:57:40,120.8,-0.5,19.6,6247,3578,7199,159.6,171,46.5,32.3,48.8,,,,,,,,,,,
60,Dr,Driver,06/21/2024 00:58:04,105.1,-5.8,18.3,3402,1747,3824,143.9,159.7,14.3,20.6,37.8,,,,,,,,,,,
61,Dr,Driver,06/21/2024 00:58:38,127.5,3.1,21.4,2575,811,2700,206,225.2,45.1,39.7,46.2,,,,,,,,,,,
62,Dr,Driver,06/21/2024 00:58:55,136.5,-8.4,14.1,3496,1943,4000,202.4,220,24.4,29,41.4,,,,,,,,,,,
63,Dr,Driver,06/21/2024 00:59:22,125.3,5.2,25.3,3587,1092,3750,188.2,203.8,50,47.6,52.3,,,,,,,,,,,
64,Dr,Driver,06/21/2024 00:59:54,136.5,-1.3,15.2,3323,-586,3374,215.8,234,-26.8,34.3,43.3,,,,,,,,,,,
65,Dr,Driver,06/21/2024 01:00:21,136.5,-3.3,15.8,4310,881,4399,205.5,221.1,12.4,36.9,46.6,,,,,,,,,,,
66,Dr,Driver,06/21/2024 01:00:48,125.3,2.6,23.5,2241,857,2399,207.6,227.3,48.4,42.2,47.1,,,,,,,,,,,
67,Dr,Driver,06/21/2024 01:01:21,132,-6.4,21.3,4310,353,4324,196.9,211.7,-14,45.9,51,,,,,,,,,,,
68,Dr,Driver,06/21/2024 01:01:58,118.6,-9.5,21,3689,283,3700,180.3,196.4,-25.5,36.1,46.9,,,,,,,,,,,
69,Dr,Driver,06/21/2024 01:02:24,134.2,-3.4,18.3,2103,442,2149,229.4,251.3,8.5,36.2,41.5,,,,,,,,,,,
70,Dr,Driver,06/21/2024 01:04:22,132,-1.7,19.4,2605,607,2675,218,238,19.8,39.3,45.1,,,,,,,,,,,
71,Dr,Driver,06/21/2024 01:04:47,127.5,-5.1,16.7,5455,2373,5949,177.2,190.2,26.3,32.2,46.8,,,,,,,,,,,
72,Dr,Driver,06/21/2024 01:05:06,132,-4.2,15,4550,2011,4975,189.6,204.3,30.7,31,44.5,,,,,,,,,,,
73,Dr,Driver,06/21/2024 01:05:25,125.3,-4,12.6,540,313,624,147.5,192.4,-4.1,9.3,15.7,,,,,,,,,,,
74,Dr,Driver,06/21/2024 01:05:49,123,-6.3,14.9,2389,959,2574,190.3,211.2,10.4,23.1,34.8,,,,,,,,,,,
75,Dr,Driver,06/21/2024 01:06:06,132,-1.3,11.5,4167,1888,4575,188.5,204.7,39.4,23.4,38.1,,,,,,,,,,,
76,Dr,Driver,06/21/2024 01:06:51,132,6.7,17.2,2542,1394,2899,209,218.1,74.9,31.6,42.1,,,,,,,,,,,
77,Dr,Driver,06/21/2024 01:07:26,132,-1.7,12.3,3580,1414,3849,193.3,211,32.6,24.1,37.5,,,,,,,,,,,
78,Dr,Driver,06/21/2024 01:07:52,129.7,-4.4,11.2,3816,1112,3975,190.3,207.6,13,22.4,36.3,,,,,,,,,,,
79,Dr,Driver,06/21/2024 01:08:12,132,1.3,18.4,2631,1388,2975,208.3,223.8,55.4,34.7,43.6,,,,,,,,,,,
80,Dr,Driver,06/21/2024 01:08:40,136.5,-3.4,11.6,2447,-106,2449,223.5,245.9,-19.7,24.1,33.4,,,,,,,,,,,
81,Dr,Driver,06/21/2024 01:09:17,134.2,-3.7,12.3,2811,464,2849,214.9,235,3,25.6,35.8,,,,,,,,,,,
82,Dr,Driver,06/21/2024 01:09:38,125.3,-3.3,18.9,3464,1435,3749,187.7,204.4,28.3,33.6,45.3,,,,,,,,,,,
83,Dr,Driver,06/21/2024 01:09:55,136.5,0,6.3,3966,259,3974,198,216.5,7.1,16.6,30,,,,,,,,,,,
