Shot Number,Club Name,Club Type,Shot Created Date,Ball Speed (mph),Push/Pull (deg L-/R+),Launch Angle (deg),Back Spin (rpm),Side Spin (rpm L-/R+),Total Spin (rpm),Carry (yds),Total Distance (yds),Offline (yds L-/R+),Peak Height (yds),Descent Angle (deg),Club Speed (mph),Club Speed at Impact Location (mph),Efficiency,Angle of Attack (deg),Club Path (deg out-in-/in-out+),Face to Target (deg closed-/open+),Lie (deg toe down-/toe up+),Loft (deg),Face Impact Horizontal (mm toe-/heel+),Face Impact Vertical (mm low-/high+),Closure Rate (deg/sec)
1,Driver,Driver,07/29/2024 07:06:11,132.5,-0.9,12.8,1781,-396,1824,223.2,233.1,-21,21.3,31.6,,,,,,,,,,,
1,Driver,Driver,07/29/2024 07:08:20,126.3,3.3,19.2,1770,-443,1825,213.7,235.9,-14.1,32.7,38.1,,,,,,,,,,,
1,Driver,Driver,07/29/2024 07:11:11,136.4,3.8,12.8,2650,-363,2675,241.6,262.8,-0.8,27.5,43.2,,,,,,,,,,,
1,Driver,Driver,07/29/2024 07:11:11,133,2.5,20.4,3869,1109,4025,199.5,203.8,36,43.9,49.2,,,,,,,,,,,
1,Driver,Driver,07/29/2024 07:12:59,134,-1.4,11.4,1098,-1362,1749,176.1,182.6,-44.6,12.1,20.7,,,,,,,,,,,
1,Driver,Driver,07/29/2024 07:13:42,122.3,3.3,23.2,3532,349,3549,189.4,205,24.8,42.7,50.2,,,,,,,,,,,
1,Hybrid,Hybrid,07/29/2024 07:17:01,104.5,6.6,17,5603,3807,6774,137.3,159.6,71.1,19.4,42,,,,,,,,,,,
1,Hybrid,Hybrid,07/29/2024 07:18:48,113.6,-0.3,16.5,5040,-302,5049,170.2,174.6,-5.9,26.5,45.9,,,,,,,,,,,
1,Hybrid,Hybrid,07/29/2024 07:19:11,115.3,4.2,14.1,3991,-819,4074,170.5,188,-5.8,22,39.1,,,,,,,,,,,
2,Driver,Driver,07/29/2024 06:35:23,135.6,3,16.4,3984,1161,4150,202.1,204.6,39.2,37.1,44.9,,,,,,,,,,,
2,Driver,Driver,07/29/2024 06:40:10,126.9,4,22.8,4194,1630,4500,183.8,186.6,49.4,43.7,51,,,,,,,,,,,
2,Driver,Driver,07/29/2024 06:43:31,135.8,-4.7,14.7,815,-1012,1299,182.8,204.5,-54.5,17,19.4,,,,,,,,,,,
2,FW,FW,07/29/2024 06:44:05,130.4,0.6,17.6,1536,-937,1799,208,217,-36.5,27.9,32.3,,,,,,,,,,,
2,Driver,Driver,07/29/2024 06:52:05,130.1,3.1,16,4067,1046,4199,190.8,199.4,33.1,33.4,42.6,,,,,,,,,,,
2,FW,FW,07/29/2024 06:56:46,135.3,-4.3,14.7,2496,-136,2500,221.1,224.4,-17.5,31,37.1,,,,,,,,,,,
2,Wedge,Wedge,07/29/2024 06:56:47,71,0,39.4,5471,-208,5475,77.8,80,-1,24.8,52.4,,,,,,,,,,,
2,Wedge,Wedge,07/29/2024 06:56:48,62.8,25.2,37.8,2194,1572,2699,66.3,68.8,35.9,17.4,43.9,,,,,,,,,,,
2,Driver,Driver,07/29/2024 07:09:24,133.7,4.5,17.7,3495,618,3549,200.7,207.4,15.2,39,42.9,,,,,,,,,,,
2,Iron,Iron,07/29/2024 07:10:28,103.3,1.4,25.7,5518,272,5525,138.6,142.2,7,33.8,49,,,,,,,,,,,
2,Wedge,Wedge,07/29/2024 07:11:54,84,1.8,27.1,9188,454,9199,99.2,104.8,7.5,23.5,46.2,,,,,,,,,,,
2,Driver,Driver,07/29/2024 07:15:32,134.1,-3.3,17.5,3180,781,3275,214.6,220,13.1,37.8,45.7,,,,,,,,,,,
3,Iron,Iron,07/29/2024 06:24:52,104.4,-2.6,21.7,4774,-26,4774,148.8,153.4,-6.8,28.7,46.2,,,,,,,,,,,
3,Wedge,Wedge,07/29/2024 06:47:43,69.3,-0.7,32.1,9796,752,9825,77.2,77.7,1.3,18.8,48.9,,,,,,,,,,,
3,Wedge,Wedge,07/29/2024 07:02:50,58.9,-0.7,28.6,7920,259,7924,56.8,58.2,-0.4,11.1,35.9,,,,,,,,,,,
3,Wedge,Wedge,07/29/2024 07:10:28,59.7,1.2,53.7,2072,-101,2074,55.7,59.6,0.5,25,60.8,,,,,,,,,,,
4,gap wdge,Wedge,07/29/2024 05:34:05,63.9,-0.2,36.1,10444,-341,10450,66.2,69.5,-1.1,18.4,51.4,,,,,,,,,,,
