Shot Number,Club Name,Club Type,Shot Created Date,Ball Speed (mph),Push/Pull (deg L-/R+),Launch Angle (deg),Back Spin (rpm),Side Spin (rpm L-/R+),Total Spin (rpm),Carry (yds),Total Distance (yds),Offline (yds L-/R+),Peak Height (yds),Descent Angle (deg),Club Speed (mph),Club Speed at Impact Location (mph),Efficiency,Angle of Attack (deg),Club Path (deg out-in-/in-out+),Face to Target (deg closed-/open+),Lie (deg toe down-/toe up+),Loft (deg),Face Impact Horizontal (mm toe-/heel+),Face Impact Vertical (mm low-/high+),Closure Rate (deg/sec)
24,Dr,Driver,06/12/2024 03:08:14,129.7,-8,22.6,3490,-773,3575,197.9,209.5,-52.9,45.5,50.5,,,,,,,,,,,
25,Dr,Driver,06/12/2024 03:08:42,125.3,-6.6,28.9,4295,-685,4349,178,191.7,-39.4,55.6,55.7,,,,,,,,,,,
26,Dr,Driver,06/12/2024 03:09:14,127.5,-8,25.1,4499,-49,4499,183.4,196.3,-28.9,49.9,53.5,,,,,,,,,,,
27,Dr,Driver,06/12/2024 03:10:13,132,0.1,22.2,2025,554,2099,224.9,246.5,30.5,43.2,45.8,,,,,,,,,,,
28,Dr,Driver,06/12/2024 03:11:09,125.3,0.2,30.6,4097,134,4099,174.5,188.3,4.1,57.3,56.2,,,,,,,,,,,
29,Dr,Driver,06/12/2024 03:12:20,132,-1.8,21.9,3844,484,3874,199.1,214.3,8,46.4,50.9,,,,,,,,,,,
30,Dr,Driver,06/12/2024 03:12:44,127.5,-8.5,16.5,1144,-1609,1974,178.3,188.4,-75.6,19,29.2,,,,,,,,,,,
31,Dr,Driver,06/12/2024 03:13:12,123,2.4,30.7,2479,594,2549,190.1,207.4,31.9,54.5,53.8,,,,,,,,,,,
32,Dr,Driver,06/12/2024 03:13:43,136.5,-6.1,21.7,3707,365,3725,212,227.8,-11.6,50.7,51.6,,,,,,,,,,,
33,Dr,Driver,06/12/2024 03:14:41,116.3,-6.1,26.4,3988,305,4000,169.7,183.8,-12.5,44,51.8,,,,,,,,,,,
34,Dr,Driver,06/12/2024 03:15:11,143.2,-5.3,15.1,2903,-646,2974,231.7,251,-51.8,36.3,42.9,,,,,,,,,,,
35,Dr,Driver,06/12/2024 03:18:55,132,-5.5,23.9,2842,201,2849,211.3,229.6,-13.7,49.6,50.5,,,,,,,,,,,
36,Dr,Driver,06/12/2024 03:19:33,136.5,-2.3,20.6,2199,47,2200,236.7,258,-7.6,44.6,45.8,,,,,,,,,,,
