Shot Number,Club Name,Club Type,Shot Created Date,Ball Speed (mph),Push/Pull (deg L-/R+),Launch Angle (deg),Back Spin (rpm),Side Spin (rpm L-/R+),Total Spin (rpm),Carry (yds),Total Distance (yds),Offline (yds L-/R+),Peak Height (yds),Descent Angle (deg),Club Speed (mph),Club Speed at Impact Location (mph),Efficiency,Angle of Attack (deg),Club Path (deg out-in-/in-out+),Face to Target (deg closed-/open+),Lie (deg toe down-/toe up+),Loft (deg),Face Impact Horizontal (mm toe-/heel+),Face Impact Vertical (mm low-/high+),Closure Rate (deg/sec)
20,PW,Wedge,04/21/2025 03:29:56,85,1.9,33,8240,-1182,8324,99.1,100.7,-2.9,28.9,52.8,,,,,,,,,,,
21,PW,Wedge,04/21/2025 03:30:21,82.8,1.2,32.3,7606,2038,7874,98.5,104.7,12.9,27.3,52,,,,,,,,,,,
22,PW,Wedge,04/21/2025 03:30:41,85,1.2,34.4,6624,2016,6924,100.5,103.5,15.2,30,53.6,,,,,,,,,,,
23,PW,Wedge,04/21/2025 03:31:03,80.5,3.1,35.1,6493,-283,6499,95.1,99.3,3.7,28.3,53.1,,,,,,,,,,,
24,PW,Wedge,04/21/2025 03:31:25,78.3,1.3,33.7,6648,145,6650,93.2,96.1,3.1,25.8,51.4,,,,,,,,,,,
25,PW,Wedge,04/21/2025 03:31:40,82.8,-1.8,28.5,8038,3393,8725,96,98.7,12.2,22.2,48.2,,,,,,,,,,,
26,PW,Wedge,04/21/2025 03:33:02,80.5,1.3,33.2,7236,437,7249,95.5,98.7,4.7,26.7,51.9,,,,,,,,,,,
27,PW,Wedge,04/21/2025 03:33:52,78.3,3,37.1,6032,463,6050,91.2,94.1,8.1,28.4,54,,,,,,,,,,,
28,PW,Wedge,04/21/2025 03:34:32,80.5,-2.1,32.4,5706,1171,5825,98.2,103.4,4.1,25.6,50.3,,,,,,,,,,,
29,PW,Wedge,04/21/2025 03:34:52,73.8,5.1,39,5447,178,5450,84.8,93.8,9.5,27.1,54.3,,,,,,,,,,,
30,9i,Iron,04/21/2025 03:35:59,78.3,2.8,27.3,8998,691,9024,91.7,101.4,8.4,19.8,46.7,,,,,,,,,,,
31,9i,Iron,04/21/2025 03:36:14,94,-2.3,27.5,8611,-1050,8675,115.8,117,-13.1,29.7,51.4,,,,,,,,,,,
32,9i,Iron,04/21/2025 03:36:41,87.2,-3.6,28.5,5721,-948,5799,112,116.5,-16.5,26.5,49.1,,,,,,,,,,,
33,9i,Iron,04/21/2025 03:37:02,89.5,0.6,31.2,7049,-115,7050,109.7,111.8,0.4,30.4,52.4,,,,,,,,,,,
34,9i,Iron,04/21/2025 03:37:21,87.2,2.9,32.5,6891,681,6925,105.5,114.3,10.9,30.1,52.8,,,,,,,,,,,
35,9i,Iron,04/21/2025 03:37:36,94,-3.8,18,7676,861,7724,120.3,124.2,-1.9,19.2,41.2,,,,,,,,,,,
36,9i,Iron,04/21/2025 03:37:56,87.2,1.3,30.6,7511,1156,7599,106.5,114.6,10.7,28.6,51.8,,,,,,,,,,,
37,9i,Iron,04/21/2025 03:38:13,85,0.6,29,8298,181,8300,104.2,105.3,2.3,26.1,50.4,,,,,,,,,,,
38,9i,Iron,04/21/2025 03:38:52,89.5,0.5,27.1,8936,2750,9350,108.7,116.3,18,26.3,50.2,,,,,,,,,,,
39,9i,Iron,04/21/2025 03:39:14,89.5,-5.3,21.8,6953,541,6974,113.2,117.4,-8.1,20.5,43.3,,,,,,,,,,,
40,9i,Iron,04/21/2025 03:39:30,89.5,1,29.1,7260,-757,7299,112.1,114.8,-3.8,28.8,51,,,,,,,,,,,
41,8i,Iron,04/21/2025 03:40:19,91.7,-2.4,25.8,5452,-1037,5550,119.5,122.8,-15.2,25.7,47.2,,,,,,,,,,,
42,8i,Iron,04/21/2025 03:40:37,98.4,-0.2,27.1,5058,1663,5324,131.6,135.9,19.2,31.7,50,,,,,,,,,,,
43,8i,Iron,04/21/2025 03:40:56,100.7,-3.1,24.6,5951,1087,6049,132.5,137.5,4.7,29.8,48.6,,,,,,,,,,,
44,8i,Iron,04/21/2025 03:41:16,98.4,-2.5,25.2,6399,-69,6399,129.5,134.8,-6.2,30.2,49.4,,,,,,,,,,,
45,8i,Iron,04/21/2025 03:41:43,96.2,0.3,29,5772,-157,5774,125.4,129.5,0.7,33,51.7,,,,,,,,,,,
46,8i,Iron,04/21/2025 03:42:00,100.7,-2.3,24.9,298,633,700,143.2,153.1,15.3,19.6,31.9,,,,,,,,,,,
47,8i,Iron,04/21/2025 03:42:18,98.4,-1.2,25.2,5487,1540,5699,129.5,133.8,12.4,28.9,48.4,,,,,,,,,,,
48,8i,Iron,04/21/2025 03:42:36,100.7,-2.4,24.3,5700,-754,5750,133.4,138.1,-14.5,29.4,48.3,,,,,,,,,,,
49,8i,Iron,04/21/2025 03:42:54,96.2,-2.7,21.5,9188,2099,9425,122.4,123.5,8.1,25,47,,,,,,,,,,,
50,8i,Iron,04/21/2025 03:43:12,100.7,-1.2,25.7,6482,-934,6549,130.3,134.9,-12.8,31.3,50.2,,,,,,,,,,,
51,Dr,Driver,04/21/2025 03:46:04,132,-5.8,12.9,4348,818,4424,192.7,204.6,-0.2,28.6,42,,,,,,,,,,,
52,Dr,Driver,04/21/2025 03:46:30,132,-5.2,14.2,3933,852,4024,197,210,4.9,30.7,43.1,,,,,,,,,,,
53,Dr,Driver,04/21/2025 03:47:34,123,-6.8,12.4,3147,416,3174,183,211.7,-12.1,21.3,34.9,,,,,,,,,,,
54,Dr,Driver,04/21/2025 03:48:51,132,-2.8,16.1,3697,877,3800,199.5,222,17.4,34.1,45,,,,,,,,,,,
55,Dr,Driver,04/21/2025 03:49:25,134.2,-4,13,4851,1208,4999,193.3,213,15.2,30.5,44.2,,,,,,,,,,,
56,Dr,Driver,04/21/2025 03:49:48,132,-6.1,9.9,4690,1018,4799,186.2,207.2,2.4,22.6,38.1,,,,,,,,,,,
57,Dr,Driver,04/21/2025 03:50:07,132,-4.4,12.5,3530,704,3600,201.5,214.8,5.1,27.2,39.7,,,,,,,,,,,
